tag,segment,log10_length,relative_depth,delta_gc,degree,component_size,n_components,depth_x_length,_raw_len,_raw_depth,_gc
sim12_lig_d15,edge_14,3.60821,1.4,-0.007,3,22,12,5.05149,4057,21.0,0.49988
sim12_lig_d15,edge_15,4.93236,1.06667,0.02008,2,22,12,5.26119,85578,16.0,0.52696
sim12_lig_d15,edge_16,5.56786,1.0,0.01013,2,22,12,5.56786,369709,15.0,0.51701
sim12_lig_d15,edge_17,2.72997,7.13333,-0.0227,2,22,12,19.47382,537,107.0,0.48417
sim12_lig_d15,edge_18,5.51296,0.93333,0.01076,2,22,12,5.14543,325805,14.0,0.51763
sim12_lig_d15,edge_19,4.79499,0.8,0.00166,1,22,12,3.83599,62372,12.0,0.50853
sim12_lig_d15,edge_20,6.20266,1.0,-0.00298,1,22,12,6.20266,1594641,15.0,0.50389
sim12_lig_d15,edge_21,4.73912,2.66667,0.02667,3,22,12,12.63766,54843,40.0,0.53354
sim12_lig_d15,edge_22,3.93455,1.8,-0.06123,1,22,12,7.08219,8601,27.0,0.44565
sim12_lig_d15,edge_23,3.17754,0.86667,-0.069,0,1,12,2.75386,1505,13.0,0.43787
sim12_lig_d15,edge_24,3.36791,0.2,-0.06067,0,1,12,0.67358,2333,3.0,0.44621
sim12_lig_d15,edge_25,3.71717,0.93333,0.00406,0,1,12,3.46936,5214,14.0,0.51093
sim12_lig_d15,edge_26,2.89098,0.4,-0.17011,0,1,12,1.15639,778,6.0,0.33676
sim12_lig_d15,edge_27,2.89597,0.86667,-0.1422,0,1,12,2.50984,787,13.0,0.36468
sim12_lig_d15,edge_28,4.77725,1.0,-0.01128,0,1,12,4.77725,59876,15.0,0.49559
sim12_lig_d15,edge_29,3.33586,4.0,0.00351,0,1,12,13.34344,2167,60.0,0.51038
sim12_lig_d15,edge_30,3.35044,0.06667,0.00361,0,1,12,0.22336,2241,1.0,0.51049
sim12_lig_d15,edge_31,3.66745,6.46667,-0.06881,0,1,12,23.7162,4650,97.0,0.43806
sim12_lig_d15,edge_32,5.32274,0.93333,0.00843,0,1,12,4.96789,210253,14.0,0.51531
sim12_lig_d15,edge_33,3.60949,0.0,0.00922,0,1,12,0.0,4069,0.0,0.5161
sim12_lig_d30,edge_1,2.89763,0.9,-0.14384,0,1,9,2.60786,790,27.0,0.36582
sim12_lig_d30,edge_2,2.89042,0.46667,-0.17118,0,1,9,1.34886,777,14.0,0.33848
sim12_lig_d30,edge_3,3.93455,1.9,-0.06401,1,19,9,7.47564,8601,57.0,0.44565
sim12_lig_d30,edge_4,6.45929,1.0,-0.00065,2,19,9,6.45929,2879342,30.0,0.50901
sim12_lig_d30,edge_5,4.73202,2.83333,0.02387,3,19,9,13.4074,53954,85.0,0.53353
sim12_lig_d30,edge_6,4.39321,0.9,0.03792,2,19,9,3.95389,24729,27.0,0.54758
sim12_lig_d30,edge_7,3.36661,0.26667,-0.06555,0,1,9,0.89776,2326,8.0,0.44411
sim12_lig_d30,edge_8,3.20871,0.7,-0.06192,0,1,9,2.2461,1617,21.0,0.44774
sim12_lig_d30,edge_9,3.71725,0.76667,0.00117,0,1,9,2.84989,5215,23.0,0.51083
sim12_lig_d30,edge_10,5.75417,0.96667,0.00835,3,19,9,5.56237,567772,29.0,0.51801
sim12_lig_d30,edge_11,2.99255,8.13333,-0.00101,5,19,9,24.33944,983,244.0,0.50865
sim12_lig_d30,edge_12,2.88874,9.46667,0.03944,3,19,9,27.34675,774,284.0,0.5491
sim12_lig_d30,edge_13,2.71684,2.93333,-0.04325,4,19,9,7.96939,521,88.0,0.46641
sim12_lig_d30,edge_14,2.79865,4.5,-0.03589,2,19,9,12.59393,629,135.0,0.47377
sim12_lig_d30,edge_15,2.94101,4.66667,0.03788,4,19,9,13.72473,873,140.0,0.54754
sim12_lig_d30,edge_16,3.77188,1.0,0.07049,3,19,9,3.77188,5914,30.0,0.58015
sim12_lig_d30,edge_17,3.50311,0.53333,0.0467,2,19,9,1.86833,3185,16.0,0.55636
sim12_lig_d30,edge_18,3.33385,5.5,0.01653,4,19,9,18.33618,2157,165.0,0.52619
sim12_lig_d30,edge_19,6.08426,1.0,-0.00237,2,19,9,6.08426,1214127,30.0,0.50729
sim12_lig_d30,edge_20,3.60831,1.2,-0.00966,4,19,9,4.32997,4058,36.0,0.5
sim12_lig_d30,edge_21,3.05956,0.76667,-0.00138,2,19,9,2.34567,1147,23.0,0.50828
sim12_lig_d30,edge_22,3.39445,1.8,-0.01813,3,19,9,6.11001,2480,54.0,0.49153
sim12_lig_d30,edge_23,2.83378,0.56667,-0.12989,2,19,9,1.60581,682,17.0,0.37977
sim12_lig_d30,edge_24,5.32279,1.0,0.00563,0,1,9,5.32279,210275,30.0,0.51529
sim12_lig_d30,edge_25,3.60552,0.0,0.00721,0,1,9,0.0,4032,0.0,0.51687
sim12_lig_d30,edge_26,3.87651,1.9,0.00184,3,19,9,7.36536,7525,57.0,0.5115
sim12_lig_d30,edge_27,3.94954,3.96667,-0.06711,0,1,9,15.66649,8903,119.0,0.44255
sim12_rap_d15,edge_1,5.32273,1.0,0.0066,0,1,9,5.32273,210246,14.0,0.51527
sim12_rap_d15,edge_2,2.74273,1.35714,-0.06383,2,4,9,3.72227,553,19.0,0.44485
sim12_rap_d15,edge_3,3.72599,31.5,-0.06026,2,4,9,117.36879,5321,441.0,0.44841
sim12_rap_d15,edge_4,2.96942,0.14286,-0.01404,1,4,9,0.4242,932,2.0,0.49464
sim12_rap_d15,edge_5,3.57113,0.78571,-0.08478,3,4,9,2.80588,3725,11.0,0.42389
sim12_rap_d15,edge_6,6.45062,1.0,0.00049,2,17,9,6.45062,2822401,14.0,0.50917
sim12_rap_d15,edge_7,6.08833,1.0,-0.00113,2,17,9,6.08833,1225540,14.0,0.50755
sim12_rap_d15,edge_8,2.94002,5.92857,0.04127,5,17,9,17.43011,871,83.0,0.54994
sim12_rap_d15,edge_9,4.51673,0.85714,0.01404,2,17,9,3.87149,32865,12.0,0.52271
sim12_rap_d15,edge_10,5.34197,1.0,0.01113,2,17,9,5.34197,219772,14.0,0.5198
sim12_rap_d15,edge_11,5.46024,1.0,0.00285,2,17,9,5.46024,288562,14.0,0.51152
sim12_rap_d15,edge_12,3.37346,9.14286,0.01016,2,17,9,30.8431,2363,128.0,0.51883
sim12_rap_d15,edge_13,3.09517,8.5,0.02385,2,17,9,26.30894,1245,119.0,0.53253
sim12_rap_d15,edge_14,2.97772,4.42857,0.0029,4,17,9,13.18706,950,62.0,0.51158
sim12_rap_d15,edge_15,3.50284,2.21429,0.04772,2,17,9,7.75628,3183,31.0,0.55639
sim12_rap_d15,edge_16,3.63599,2.0,0.05618,3,17,9,7.27197,4325,28.0,0.56486
sim12_rap_d15,edge_17,4.68567,1.0,-0.01794,2,17,9,4.68567,48492,14.0,0.49074
sim12_rap_d15,edge_18,4.47867,1.07143,0.05382,2,17,9,4.79857,30107,15.0,0.56249
sim12_rap_d15,edge_19,3.9346,0.57143,-0.06308,1,17,9,2.24834,8602,8.0,0.44559
sim12_rap_d15,edge_20,3.37438,0.14286,-0.06315,0,1,9,0.48205,2368,2.0,0.44552
sim12_rap_d15,edge_21,3.20844,0.07143,-0.06004,0,1,9,0.22917,1616,1.0,0.44864
sim12_rap_d15,edge_22,4.75058,2.35714,0.02433,3,17,9,11.19779,56309,33.0,0.53301
sim12_rap_d15,edge_23,3.67952,0.5,0.01527,0,1,9,1.83976,4781,7.0,0.52395
sim12_rap_d15,edge_24,3.59934,0.14286,0.00755,0,1,9,0.51419,3975,2.0,0.51623
sim12_rap_d15,edge_25,2.89209,0.28571,-0.1715,0,1,9,0.82631,780,4.0,0.33718
sim12_rap_d15,edge_26,2.89708,0.07143,-0.14366,0,1,9,0.20693,789,1.0,0.36502
sim12_rap_d15,edge_27,3.87651,2.07143,0.00308,3,17,9,8.02991,7525,29.0,0.51176
sim12_rap_d15,edge_28,3.59715,1.5,0.05921,3,17,9,5.39572,3955,21.0,0.56789
sim12_rap_d30,edge_1,5.32275,1.03448,0.00598,0,1,9,5.50629,210256,30.0,0.51531
sim12_rap_d30,edge_2,3.71725,0.68966,0.00132,0,1,9,2.56362,5215,20.0,0.51064
sim12_rap_d30,edge_3,3.59988,0.72414,0.00675,0,1,9,2.60681,3980,21.0,0.51608
sim12_rap_d30,edge_4,4.75028,2.65517,0.0237,3,23,9,12.61282,56271,77.0,0.53303
sim12_rap_d30,edge_5,3.3668,0.31034,-0.06541,0,1,9,1.04487,2327,9.0,0.44392
sim12_rap_d30,edge_6,3.20871,0.03448,-0.0622,0,1,9,0.11065,1617,1.0,0.44712
sim12_rap_d30,edge_7,4.39319,0.96552,0.03827,2,23,9,4.2417,24728,28.0,0.5476
sim12_rap_d30,edge_8,2.89098,0.34483,-0.17256,0,1,9,0.99689,778,10.0,0.33676
sim12_rap_d30,edge_9,2.89818,0.03448,-0.14523,0,1,9,0.09994,791,1.0,0.3641
sim12_rap_d30,edge_10,3.73119,1.72414,0.12169,4,23,9,6.43308,5385,50.0,0.63101
sim12_rap_d30,edge_11,6.08836,1.0,-0.00178,2,23,9,6.08836,1225619,29.0,0.50754
sim12_rap_d30,edge_12,3.77217,1.03448,0.07077,4,23,9,3.90225,5918,30.0,0.58009
sim12_rap_d30,edge_13,3.59704,1.7931,0.05845,3,23,9,6.44986,3954,52.0,0.56778
sim12_rap_d30,edge_14,6.2325,0.96552,0.00105,2,23,9,6.01758,1708037,28.0,0.51037
sim12_rap_d30,edge_15,3.63538,2.75862,0.05539,3,23,9,10.02864,4319,80.0,0.56471
sim12_rap_d30,edge_16,5.74311,0.96552,0.00684,2,23,9,5.54507,553488,28.0,0.51617
sim12_rap_d30,edge_17,3.05956,1.34483,-0.00017,2,23,9,4.11459,1147,39.0,0.50915
sim12_rap_d30,edge_18,2.72997,4.03448,-0.02515,2,23,9,11.01403,537,117.0,0.48417
sim12_rap_d30,edge_19,3.33365,5.31034,0.01804,5,23,9,17.70282,2156,154.0,0.52737
sim12_rap_d30,edge_20,2.94002,4.93103,0.03832,4,23,9,14.49733,871,143.0,0.54765
sim12_rap_d30,edge_21,3.3941,1.96552,-0.0182,3,23,9,6.67116,2478,57.0,0.49112
sim12_rap_d30,edge_22,3.8654,1.72414,0.00233,3,23,9,6.66448,7335,50.0,0.51166
sim12_rap_d30,edge_23,3.07225,9.17241,0.03936,4,23,9,28.17995,1181,266.0,0.54869
sim12_rap_d30,edge_24,3.01072,7.93103,0.0058,5,23,9,23.87815,1025,230.0,0.51512
sim12_rap_d30,edge_25,2.74586,8.48276,-0.03536,6,23,9,23.29243,557,246.0,0.47397
sim12_rap_d30,edge_26,3.5092,0.58621,0.04764,2,23,9,2.05712,3230,17.0,0.55697
sim12_rap_d30,edge_27,3.6081,0.62069,-0.00957,2,23,9,2.23951,4056,18.0,0.49975
sim12_rap_d30,edge_28,6.04269,1.0,-0.00307,2,23,9,6.04269,1103301,29.0,0.50625
sim12_rap_d30,edge_29,3.93455,2.0,-0.06368,1,23,9,7.8691,8601,58.0,0.44565
sim12_rap_d30,edge_30,4.68202,0.96552,-0.01889,2,23,9,4.52057,48086,28.0,0.49043
sim12_rap_d30,edge_31,3.95837,16.62069,-0.06854,0,1,9,65.79088,9086,482.0,0.44079
